station,arrival_time_s,truth_arrival_time_s,arrival_error_s,missed_arrival,peak_Q_relative_error,peak_Qdebris_relative_error,peak_hmax_relative_error,peak_stage_absolute_error,wet_width_relative_error,method,scenario_id
syabrubesi_signal_loss,450.0,1250.0,800.0,False,0.421770424676058,0.8397235712391321,0.9081980094290204,22.4195556640625,0.5,EngineeringROI_v2_B10,JILONG_EI_0189
gyirong_cctv_arrival,10.0,390.0,380.0,False,0.9208783301219092,0.9752846964554336,0.9567361111111112,0.0,0.6666666666666666,EngineeringROI_v2_B10,JILONG_EI_0199
rasuwagadhi_signal_loss,10.0,420.0,410.0,False,0.9213298908876654,0.99630003969894,0.933783255086072,31.600341796875,0.7777777777777778,EngineeringROI_v2_B10,JILONG_EI_0199
syabrubesi_signal_loss,440.0,1170.0,730.0,False,0.6318453531295004,0.9259369188660278,0.9145955165692008,24.1790771484375,0.5,EngineeringROI_v2_B10,JILONG_EI_0199
gyirong_cctv_arrival,10.0,370.0,360.0,False,0.6940778465323854,0.6353256714871983,0.9104830932617188,2.869873046875,0.7857142857142857,EngineeringROI_v2_B20,JILONG_EI_0009
rasuwagadhi_signal_loss,10.0,400.0,390.0,False,0.3640803059087092,0.2253453720952625,0.9397004596873804,37.40625,0.8,EngineeringROI_v2_B20,JILONG_EI_0009
syabrubesi_signal_loss,430.0,1060.0,630.0,False,0.1934896237712796,0.0099405915341089,0.932699692780338,32.70703125,0.6,EngineeringROI_v2_B20,JILONG_EI_0009
gyirong_cctv_arrival,10.0,400.0,390.0,False,0.6774995756634833,0.6153814434889402,0.9094656467437744,4.1278076171875,0.8235294117647058,EngineeringROI_v2_B20,JILONG_EI_0019
rasuwagadhi_signal_loss,10.0,430.0,420.0,False,0.4279868012226797,0.2596365591773151,0.9369620174341808,34.849365234375,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0019
syabrubesi_signal_loss,460.0,1170.0,710.0,False,0.427186094059834,0.5906878936826319,0.9177230046948356,25.2041015625,0.6,EngineeringROI_v2_B20,JILONG_EI_0019
gyirong_cctv_arrival,10.0,360.0,350.0,False,0.6961321482847606,0.6708170477160501,0.8824919151357569,0.0,0.3333333333333333,EngineeringROI_v2_B20,JILONG_EI_0029
rasuwagadhi_signal_loss,10.0,390.0,380.0,False,0.2569070530142729,0.0750388569140975,0.9281777638097676,33.869873046875,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0029
syabrubesi_signal_loss,340.0,1010.0,670.0,False,0.2143435318108703,0.5687634342702435,0.9289910858995136,30.61328125,0.6,EngineeringROI_v2_B20,JILONG_EI_0029
gyirong_cctv_arrival,10.0,380.0,370.0,False,0.5752803862147629,0.5023761613689871,0.9107176351755468,0.0,0.6666666666666666,EngineeringROI_v2_B20,JILONG_EI_0039
rasuwagadhi_signal_loss,10.0,400.0,390.0,False,0.1560741364291402,0.121587570600015,0.922339093421912,30.664794921875,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0039
syabrubesi_signal_loss,250.0,1100.0,850.0,False,0.7454443914246842,0.9350329461193424,0.9193882244710212,26.08203125,0.6,EngineeringROI_v2_B20,JILONG_EI_0039
gyirong_cctv_arrival,10.0,350.0,340.0,False,0.7546928917208285,0.710147876630193,0.9155627780490452,4.30029296875,0.6666666666666666,EngineeringROI_v2_B20,JILONG_EI_0049
rasuwagadhi_signal_loss,10.0,380.0,370.0,False,0.4737225606277616,0.3668945814618328,0.9403573790592934,35.3316650390625,0.8181818181818182,EngineeringROI_v2_B20,JILONG_EI_0049
syabrubesi_signal_loss,360.0,940.0,580.0,False,0.8856464621621254,0.9826670703553648,0.9335166919575114,33.26953125,0.6,EngineeringROI_v2_B20,JILONG_EI_0049
gyirong_cctv_arrival,10.0,380.0,370.0,False,0.6368345350238203,0.5398726375069457,0.9116183288414856,0.0,0.6666666666666666,EngineeringROI_v2_B20,JILONG_EI_0059
rasuwagadhi_signal_loss,10.0,410.0,400.0,False,0.3427231984485983,0.1863474842426513,0.9347604201335366,33.369873046875,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0059
syabrubesi_signal_loss,370.0,1100.0,730.0,False,0.3919400712744336,0.8486535409799651,0.924526270456503,28.34765625,0.6,EngineeringROI_v2_B20,JILONG_EI_0059
gyirong_cctv_arrival,10.0,360.0,350.0,False,0.8295310738825811,0.8221419197771395,0.9135070274616108,3.865234375,0.6666666666666666,EngineeringROI_v2_B20,JILONG_EI_0069
rasuwagadhi_signal_loss,30.0,380.0,350.0,False,0.5478870867387341,0.4677087757759612,0.9406854981744748,34.803466796875,0.8,EngineeringROI_v2_B20,JILONG_EI_0069
syabrubesi_signal_loss,450.0,960.0,510.0,False,0.6692186108723306,0.8123921490979522,0.9321262587141752,32.39453125,0.6,EngineeringROI_v2_B20,JILONG_EI_0069
gyirong_cctv_arrival,10.0,380.0,370.0,False,0.6268832464203938,0.531028451515908,0.8910364987628818,0.0,0.6666666666666666,EngineeringROI_v2_B20,JILONG_EI_0079
rasuwagadhi_signal_loss,10.0,410.0,400.0,False,0.2981273531965476,0.1438590128753323,0.9322409784114232,32.179443359375,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0079
syabrubesi_signal_loss,360.0,1100.0,740.0,False,0.832738498549823,0.9749469531331324,0.9228653169014084,27.59765625,0.6,EngineeringROI_v2_B20,JILONG_EI_0079
gyirong_cctv_arrival,10.0,360.0,350.0,False,0.7225814731012443,0.6653609065884868,0.9108839217730408,0.0,0.7,EngineeringROI_v2_B20,JILONG_EI_0089
rasuwagadhi_signal_loss,10.0,380.0,370.0,False,0.4872083372426187,0.3570009905254421,0.9404002598353794,36.489501953125,0.8181818181818182,EngineeringROI_v2_B20,JILONG_EI_0089
syabrubesi_signal_loss,320.0,950.0,630.0,False,0.8432297924311893,0.9473370009374472,0.9341660405709992,33.64453125,0.6,EngineeringROI_v2_B20,JILONG_EI_0089
gyirong_cctv_arrival,10.0,380.0,370.0,False,0.7569402004042446,0.6859698885106386,0.8892314850337921,0.0,0.6666666666666666,EngineeringROI_v2_B20,JILONG_EI_0099
rasuwagadhi_signal_loss,10.0,400.0,390.0,False,0.3347440561023095,0.1561764348355532,0.9289885156649932,33.4874267578125,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0099
syabrubesi_signal_loss,230.0,1080.0,850.0,False,0.7769174577907292,0.9588846209019828,0.925042771599658,28.59765625,0.6,EngineeringROI_v2_B20,JILONG_EI_0099
gyirong_cctv_arrival,10.0,400.0,390.0,False,0.7146274372168395,0.6551579234621048,0.8850229274227494,6.3778076171875,0.8571428571428571,EngineeringROI_v2_B20,JILONG_EI_0109
rasuwagadhi_signal_loss,10.0,430.0,420.0,False,0.5953789423927771,0.4906963668926202,0.9403629316420014,35.9111328125,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0109
syabrubesi_signal_loss,460.0,1190.0,730.0,False,0.3562593406236412,1.1716674437012258,0.9173349056603772,25.2005615234375,0.5,EngineeringROI_v2_B20,JILONG_EI_0109
gyirong_cctv_arrival,10.0,400.0,390.0,False,0.620106644627749,0.5569632382156411,0.9302790136580428,0.3759765625,0.7272727272727273,EngineeringROI_v2_B20,JILONG_EI_0119
rasuwagadhi_signal_loss,10.0,430.0,420.0,False,0.1898976887040638,0.0857606819466685,0.9289269530189358,31.237060546875,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0119
syabrubesi_signal_loss,260.0,1240.0,980.0,False,0.7170116460390185,0.9135539607412676,0.9019854586129754,20.9500732421875,0.5,EngineeringROI_v2_B20,JILONG_EI_0119
gyirong_cctv_arrival,10.0,350.0,340.0,False,0.7485408094101085,0.7530211605266565,0.8988624802350881,3.6143798828125,0.6666666666666666,EngineeringROI_v2_B20,JILONG_EI_0129
rasuwagadhi_signal_loss,10.0,380.0,370.0,False,0.3723495875872093,0.2241841286089334,0.9384422063992968,34.9005126953125,0.8,EngineeringROI_v2_B20,JILONG_EI_0129
syabrubesi_signal_loss,380.0,950.0,570.0,False,0.8506905908631596,0.9591790784410696,0.9321787925696594,32.42578125,0.6,EngineeringROI_v2_B20,JILONG_EI_0129
gyirong_cctv_arrival,10.0,380.0,370.0,False,0.4520434590549987,0.3559206119580179,0.861899207497373,0.0,0.6666666666666666,EngineeringROI_v2_B20,JILONG_EI_0139
rasuwagadhi_signal_loss,10.0,400.0,390.0,False,0.2940372391595314,0.1030093304934271,0.9251684276874248,32.255615234375,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0139
syabrubesi_signal_loss,320.0,1100.0,780.0,False,0.699254585986452,0.914849297764469,0.923804347826087,28.01953125,0.6,EngineeringROI_v2_B20,JILONG_EI_0139
gyirong_cctv_arrival,10.0,380.0,370.0,False,0.9283699305826676,0.9760007976007106,0.9605296502787634,2.9166259765625,0.7857142857142857,EngineeringROI_v2_B20,JILONG_EI_0149
rasuwagadhi_signal_loss,10.0,410.0,400.0,False,0.7295108220726837,0.7778332076284883,0.9403629316420014,35.955810546875,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0149
syabrubesi_signal_loss,520.0,1120.0,600.0,False,0.1002402975495288,0.4675383506483641,0.9288180341186028,30.45703125,0.6,EngineeringROI_v2_B20,JILONG_EI_0149
gyirong_cctv_arrival,10.0,390.0,380.0,False,0.611368302251503,0.5311663769251768,0.8718909307053705,0.0,0.6666666666666666,EngineeringROI_v2_B20,JILONG_EI_0159
rasuwagadhi_signal_loss,10.0,420.0,410.0,False,0.247143887698018,0.0086290613632109,0.9250850574865788,32.253662109375,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0159
syabrubesi_signal_loss,320.0,1150.0,830.0,False,0.6153983062200851,1.4562645806574823,0.9155014464802316,24.56640625,0.5,EngineeringROI_v2_B20,JILONG_EI_0159
gyirong_cctv_arrival,10.0,390.0,380.0,False,0.6176094094234275,0.5389075083764869,0.8717464995723644,6.8408203125,0.5909090909090909,EngineeringROI_v2_B20,JILONG_EI_0169
rasuwagadhi_signal_loss,10.0,420.0,410.0,False,0.4121400765259508,0.2540882890446875,0.9402645371525165,38.207275390625,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0169
syabrubesi_signal_loss,440.0,1120.0,680.0,False,0.8509290190608028,0.9620710504169644,0.9289910858995136,30.58203125,0.6,EngineeringROI_v2_B20,JILONG_EI_0169
gyirong_cctv_arrival,10.0,380.0,370.0,False,0.774137022951458,0.7418916488857714,0.9282935034884556,0.3828125,0.75,EngineeringROI_v2_B20,JILONG_EI_0179
rasuwagadhi_signal_loss,10.0,410.0,400.0,False,0.4929964334902881,0.3814971434949229,0.9363684339114696,34.583251953125,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0179
syabrubesi_signal_loss,320.0,1110.0,790.0,False,0.6420731521054368,0.745112617211947,0.9259923986486488,29.05078125,0.6,EngineeringROI_v2_B20,JILONG_EI_0179
gyirong_cctv_arrival,10.0,410.0,400.0,False,0.6816744540323965,0.6153046556122147,0.9004659080110475,7.1322021484375,0.8636363636363636,EngineeringROI_v2_B20,JILONG_EI_0189
rasuwagadhi_signal_loss,10.0,440.0,430.0,False,0.280557551963592,0.0672479229653967,0.936080400081102,35.446044921875,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0189
syabrubesi_signal_loss,450.0,1250.0,800.0,False,0.5589439681118199,1.3499055938023088,0.9081980094290204,22.4195556640625,0.5,EngineeringROI_v2_B20,JILONG_EI_0189
gyirong_cctv_arrival,10.0,390.0,380.0,False,0.6796222537800846,0.6899579013624261,0.8949658033582899,0.0,0.6666666666666666,EngineeringROI_v2_B20,JILONG_EI_0199
rasuwagadhi_signal_loss,10.0,420.0,410.0,False,0.2553113507532482,0.0714464968226414,0.9322894100851856,31.600341796875,0.7777777777777778,EngineeringROI_v2_B20,JILONG_EI_0199
syabrubesi_signal_loss,520.0,1170.0,650.0,False,0.3636205327066681,0.4762054255394238,0.9145955165692008,24.1790771484375,0.5,EngineeringROI_v2_B20,JILONG_EI_0199
